url,name,price,comprice,comquantity,comunit,timestamp
https://api.pcexpress.ca/pcx-bff/api/v1/products/21403494_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Earl Grey Premium Flavoured Black Tea,5.69,0.12,1,ea,2025-04-11T20:09:33.161Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21403214_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Little Bites™ Party Cake Muffins,4,1.71,100,g,2025-04-11T21:04:42.204Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21403071_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Saguenay-Lac-Saint-Jean Wild Blueberry Pie,6,0.92,100,g,2025-04-11T17:06:43.828Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21402965_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,White Cheddar Cheese Seasoning Blend,6.79,3.09,100,g,2025-04-11T21:13:21.666Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21401331_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Organic Coconut Flour,6.99,1.4,100,g,2025-04-11T17:40:49.674Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21401331_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Organic Coconut Flour,6.99,1.4,100,g,2025-04-11T18:07:32.035Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21400506_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Restaurant Style Waffle Fries,3.5,0.65,100,g,2025-04-11T23:53:34.756Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21400447_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Regular Family Size Instant Oatmeal,6.49,1.29,100,g,2025-04-11T18:42:41.769Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21400062_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Duck Wings ,18.29,1.83,100,g,2025-04-11T19:50:49.684Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21400062_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Duck Wings ,18.29,1.83,100,g,2025-04-11T19:47:45.170Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21398618_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Chamomile Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T17:58:47.481Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21398221_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Italian Meatballs,9.99,1.67,100,g,2025-04-11T23:33:39.231Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21398164_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Echinacea Plus Elderberry Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T21:48:26.214Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21398164_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Echinacea Plus Elderberry Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T21:40:25.208Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21398002_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Asian Hors d'Oeuvre Collection,14.99,1.94,100,g,2025-04-11T17:55:33.283Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397958_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Oven BBQ Ready Onion Chive Potatoes,4,0.88,100,g,2025-04-11T23:28:17.879Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397787_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Wrapped Tea Bags Nighty Night Original With Passionflower Organic,5.5,19.64,100,g,2025-04-11T21:16:43.496Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397740_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Peppermint Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T21:44:49.865Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397740_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Peppermint Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T22:33:15.420Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397740_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Peppermint Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T22:29:36.972Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397739_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Roasted Dandelion Root Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T18:08:49.133Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397739_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Roasted Dandelion Root Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T18:34:41.640Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397567_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,NATURAL SELECT Roasted Chicken Flavour & Wild Rice Side Dish,4.99,1.37,100,g,2025-04-11T19:12:09.443Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397567_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,NATURAL SELECT Roasted Chicken Flavour & Wild Rice Side Dish,4.99,1.37,100,g,2025-04-11T19:16:23.279Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397562_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,NATURAL SELECT Mexican Style Rice Side Dish,4.99,1.26,100,g,2025-04-11T19:30:12.059Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397550_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Basmati Rice,12.49,0.78,100,g,2025-04-11T17:50:49.555Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397537_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Jasmine Rice,12.49,0.78,100,g,2025-04-11T18:27:02.713Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397537_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Jasmine Rice,12.49,0.78,100,g,2025-04-11T18:19:28.211Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397475_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Cream Cheese Spread, Original",6,1.33,100,g,2025-04-11T18:19:56.177Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397475_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Cream Cheese Spread, Original",6,1.33,100,g,2025-04-11T18:27:31.553Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397454_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Raspberry Leaf Organic Wrapped Tea Bags,5.5,0.34,1,ea,2025-04-11T18:52:36.333Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397420_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Smoked Gouda,5,2.94,100,g,2025-04-11T23:06:37.520Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397420_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Smoked Gouda,5,2.94,100,g,2025-04-11T23:12:17.048Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397420_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Smoked Gouda,5,2.94,100,g,2025-04-11T23:18:18.853Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397367_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"NATURAL SELECT Roasted Olive Oil, Roasted Garlic Flavour & Wild Rice",4.99,1.37,100,g,2025-04-11T21:13:41.573Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397365_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,FAST & FANCY Chinese Style Fried Rice,1.79,1.36,100,g,2025-04-11T18:20:44.086Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397365_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,FAST & FANCY Chinese Style Fried Rice,1.79,1.36,100,g,2025-04-11T18:28:16.340Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397365_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,FAST & FANCY Chinese Style Fried Rice,1.79,1.36,100,g,2025-04-11T18:36:38.036Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397352_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Mild Gouda,5,2.94,100,g,2025-04-11T20:40:51.323Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397352_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Mild Gouda,5,2.94,100,g,2025-04-11T20:52:50.837Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397330_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,FAST & FANCY Garden Vegetable Style Rice,1.79,1.36,100,g,2025-04-11T17:58:18.410Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397330_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,FAST & FANCY Garden Vegetable Style Rice,1.79,1.36,100,g,2025-04-11T17:34:23.225Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397283_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Lean Beef,8,1.76,100,g,2025-04-11T23:01:01.915Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397280_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Caraway Seeds Gouda,5,2.94,100,g,2025-04-11T23:15:30.384Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21397049_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Cultivated Highbush Blueberries Club Size,17.99,1.2,100,g,2025-04-11T18:56:04.198Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21396467_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Protein Drink Protein Coffee,3,0.91,100,ml,2025-04-11T20:08:39.945Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21396426_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Soft Unripened Goat's Milk Cheese Honey & Hot Pepper Medium 22% M.F.,6.49,4.64,100,g,2025-04-11T20:44:16.203Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21395544_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Gluten Free Bruschetta Cauliflower Flatbread,10,2.92,100,g,2025-04-11T23:02:43.496Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21395350_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Crispers Bits & Bites Original Flavour, Snack and Cracker Mix",2.5,1.72,100,g,2025-04-11T19:00:55.825Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21394208_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Bread Cinnamon Raisin Gluten Free,7,1.27,100,g,2025-04-11T17:36:52.010Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21394208_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Bread Cinnamon Raisin Gluten Free,7,1.27,100,g,2025-04-11T17:59:44.256Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21394208_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Bread Cinnamon Raisin Gluten Free,7,1.27,100,g,2025-04-11T17:44:28.395Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393779_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Pasta Spaghettini Nests 450 g,3.99,0.89,100,g,2025-04-11T17:12:56.969Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393611_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,PC® Espresso Whole Bean Coffee,21.99,2.42,100,g,2025-04-11T17:56:49.325Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393611_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,PC® Espresso Whole Bean Coffee,21.99,2.42,100,g,2025-04-11T17:32:59.876Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393611_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,PC® Espresso Whole Bean Coffee,21.99,2.42,100,g,2025-04-11T18:45:38.853Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393594_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Dark Roast Coffee Pods,7,6.14,100,g,2025-04-11T20:16:20.827Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393426_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,KD Paw Patrol Macaroni And Cheese Shapes,2.29,1.47,100,g,2025-04-11T21:25:48.551Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393334_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Gourmet West Coast Dark Roast™ Whole Bean Coffee,21.99,2.42,100,g,2025-04-11T18:40:55.439Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393209_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Banana Leaves Dahon Ng Saging,1.99,0.44,100,g,2025-04-11T19:40:43.020Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21393209_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Banana Leaves Dahon Ng Saging,1.99,0.44,100,g,2025-04-11T19:48:41.821Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21392536_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Quinn's Vanilla Raspberry Cream,5,1.24,100,g,2025-04-11T17:17:49.207Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391939_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Butter Syrup,3.5,0.49,100,ml,2025-04-11T19:57:10.352Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391723_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Realfruit Superfruits,3.19,1.77,100,g,2025-04-11T20:41:44.136Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391619_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Original Syrup,3.5,0.49,100,ml,2025-04-11T20:41:49.631Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391616_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Oven BBQ Ready Garlic Herb Potatoes,4,0.88,100,g,2025-04-11T23:33:45.524Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391610_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Gummies Medley,3.19,1.77,100,g,2025-04-11T21:14:33.601Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391591_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Lite Syrup,3.5,0.49,100,ml,2025-04-11T20:29:26.870Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391318006_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Source 0% Smooth Traditional Yogurt, Strawberry, No Added Sugar",3.49,0.55,100,g,2025-04-11T19:01:19.401Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391318001_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,"Source 0% Smooth Traditional Yogurt, Vanilla, No Added Sugar",3.49,0.55,100,g,2025-04-11T18:41:06.943Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391188_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Peanut Butter Fruit & Nut Bar,2,4.17,100,g,2025-04-11T19:28:57.484Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21391188_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Peanut Butter Fruit & Nut Bar,2,4.17,100,g,2025-04-11T19:34:46.078Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21390363_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,LINDOR Assorted Chocolate Truffles,9.99,6.66,100,g,2025-04-11T23:53:58.772Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21390111_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Yop 1.5% Drinkable Yogurt Pack, Strawberry Banana, Yogurt Drinks, No Added Sugar",7.5,1.01,100,ml,2025-04-11T17:21:46.444Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21389815_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Extra Thick Cut Bacon,11.99,1.2,100,g,2025-04-11T22:12:38.800Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21389815_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Extra Thick Cut Bacon,11.99,1.2,100,g,2025-04-11T21:11:13.982Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21389795_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Choc Chip Cookie Mix,8.99,1.44,100,g,2025-04-11T22:18:01.451Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21389655_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Méditerranée 9% Yogurt, Black Cherry",3.29,0.82,100,g,2025-04-11T23:35:57.261Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21389655_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Méditerranée 9% Yogurt, Black Cherry",3.29,0.82,100,g,2025-04-11T23:48:02.995Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21388426_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Spicy Cheddar Cheese ,9.79,3.92,100,g,2025-04-11T17:24:13.151Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21388179_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Chocolate Coconut,2.99,7.48,100,g,2025-04-11T22:17:33.781Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21387012_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Cheese,11.99,4.8,100,g,2025-04-11T19:55:14.311Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21386835_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Mini Dark Chocolate Peanut Butter Cups Organic,5.79,4.83,100,g,2025-04-11T19:12:39.061Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21386835_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Mini Dark Chocolate Peanut Butter Cups Organic,5.79,4.83,100,g,2025-04-11T19:16:51.883Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21384618_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Original Pancake & Waffle Mix,3.5,0.39,100,g,2025-04-12T00:05:56.912Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21384432_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Organic Coconut Milk Alternative Original, Dairy-Free, Shelf Stable",2.99,0.32,100,ml,2025-04-11T23:32:52.179Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21384432_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,"Organic Coconut Milk Alternative Original, Dairy-Free, Shelf Stable",2.99,0.32,100,ml,2025-04-11T23:36:44.963Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21384428_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,"Organic Coconut Milk Alternative, Unsweetened, Dairy-Free, Shelf Stable",2.79,0.29,100,ml,2025-04-11T17:27:04.470Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21384413_C06?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Cola Zero Sugar Zero Caffeine Cans,4.25,0.32,100,ml,2025-04-11T22:18:35.268Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21384413_C06?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Cola Zero Sugar Zero Caffeine Cans,4.25,0.32,100,ml,2025-04-11T21:42:25.509Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21383801_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Salted Maple Flavoured Kettle Corn,4.49,2.88,100,g,2025-04-11T20:46:28.699Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21383400_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Herb & Garlic Marinated Mussels ,4.99,2,100,g,2025-04-11T21:45:01.439Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21383400_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Herb & Garlic Marinated Mussels ,4.99,2,100,g,2025-04-11T22:16:01.964Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21383400_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Herb & Garlic Marinated Mussels ,4.99,2,100,g,2025-04-11T22:29:48.088Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21383400_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Herb & Garlic Marinated Mussels ,4.99,2,100,g,2025-04-11T22:33:26.712Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21383148_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Mortadella Bologna,4.49,3.59,100,g,2025-04-11T20:28:46.566Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21383148_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Mortadella Bologna,4.49,3.59,100,g,2025-04-11T20:31:03.403Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21383148_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Mortadella Bologna,4.49,3.59,100,g,2025-04-11T20:38:02.078Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21382932_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Seasoning Steak,6.99,4.11,100,g,2025-04-11T18:04:24.443Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21381941_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Plant Based Butter Alternative Salted,4.79,1.06,100,g,2025-04-11T18:41:01.311Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21381584_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Broccoli Crunch Chopped Salad Kit,5.99,1.66,100,g,2025-04-11T17:05:41.150Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21381555_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Cake Vanilla Celebration,6,1.26,100,g,2025-04-11T18:50:32.014Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380971_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Spread Hazelnut with Cocoa 45% Less Sugar ,6,0.83,100,g,2025-04-11T17:35:04.333Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380971_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Spread Hazelnut with Cocoa 45% Less Sugar ,6,0.83,100,g,2025-04-11T17:42:19.394Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380700_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Blueberries Cultivated,17,0.85,100,g,2025-04-11T21:25:59.518Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380700_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Blueberries Cultivated,17,0.85,100,g,2025-04-11T22:00:53.909Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380541_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,PC® Costa Rica Single Origin Medium Roast Fine Grind Coffee,10.99,3.23,100,g,2025-04-11T19:12:50.840Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380492_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,PC® Ethiopia Single Origin Medium Roast Fine Grind Coffee,10.99,3.23,100,g,2025-04-11T19:45:17.049Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380088_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Garden Veggie Puffs Screamin' Hot,4.99,4.71,100,g,2025-04-11T18:19:22.147Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21380088_EA?lang=en&date=11042025&pickupType=STORE&storeId=7411&banner=nofrills,Garden Veggie Puffs Screamin' Hot,4.99,4.71,100,g,2025-04-11T18:26:57.036Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21379698_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Unsweetened Apple Sauce,2,0.32,100,ml,2025-04-11T19:01:13.222Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21379252_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Bread Seeded,7,1.29,100,g,2025-04-11T18:54:40.862Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378994_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Plant Based Burgers,16.99,2.51,100,g,2025-04-11T22:21:02.099Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378994_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Plant Based Burgers,16.99,2.51,100,g,2025-04-11T22:53:50.770Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378960_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Spicy Italian Fully-Cooked Sausages,6.49,1.73,100,g,2025-04-11T23:55:23.117Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378763_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Salmon Sockeye,5.5,3.24,100,g,2025-04-11T23:35:02.654Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378256_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Bouillon In-a-Mug Chicken adds great flavour to your cooking ,4.29,1.91,100,g,2025-04-11T19:41:07.841Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378256_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Bouillon In-a-Mug Chicken adds great flavour to your cooking ,4.29,1.91,100,g,2025-04-11T19:49:04.737Z
https://api.pcexpress.ca/pcx-bff/api/v1/products/21378122_EA?lang=en&date=11042025&pickupType=STORE&storeId=3640&banner=nofrills,Loads Of Garlic Caesar Salad Kit,5.99,1.88,100,g,2025-04-11T20:38:19.637Z
